新聞頻道,#genre#
 テレ朝チャンネル2,http://176868.cloud/ae71466d1b946a4bdb74fecc261f8680/ea967d623d200d0ff4e50afcadd7b58e/f747c41b82aede8079527da31a52d576/index.m3u8
 関西テレビ,http://176868.cloud/82ee00a0fbbd1f7f88f6a289705991d1/ea967d623d200d0ff4e50afcadd7b58e/d7f7f1385fe59ba806db476eec53b778/index.m3u8
 BSスカパー,http://176868.cloud/21afb9954a70696266a5634fb9bbcda0/ea967d623d200d0ff4e50afcadd7b58e/cc9c86f6354c00a4bf31617a700d0e6e/index.m3u8
 BS日本映画専門Ch,http://176868.cloud/61a3bc13636b4c63abc913f43f191c5b/ea967d623d200d0ff4e50afcadd7b58e/3199a7c9a4a766c471e95bfc7920eb02/index.m3u8
 NHK BS Premium,http://176868.cloud/b314468215addeb9a74b4c991b490522/ea967d623d200d0ff4e50afcadd7b58e/d3bf37864fb08b0fe7cc55a847fc7fb5/index.m3u8
 スポーツライブ＋,http://176868.cloud/d99cf9e0507823451e7ded15eec51d17/ea967d623d200d0ff4e50afcadd7b58e/0705d930fbfad07c2ac090ff63a24171/index.m3u8
 衛星劇場,http://176868.cloud/9e78e4d8176a6ef37841a25d3a98810a/ea967d623d200d0ff4e50afcadd7b58e/7a1085a2127d37a61cfda4512de50875/index.m3u8
 テレ朝チャンネル1,http://176868.cloud/089689e9acdd47c88badf76880eb4a49/ea967d623d200d0ff4e50afcadd7b58e/9511e473bb81a67e29a7a382dfa6b819/index.m3u8
 日テレG+,http://176868.cloud/d7ba1fb8382121b981481b3b776693c5/ea967d623d200d0ff4e50afcadd7b58e/0852805ddffab2f90b2041fdd311385e/index.m3u8
 フジone,http://176868.cloud/f50536b3787debe6bbd1e3c5852fdb50/ea967d623d200d0ff4e50afcadd7b58e/3e9bbc11a19e912280e5a423d2d23426/index.m3u8
 フジ two,http://176868.cloud/c68fedc3617abebb5d9ac473cf226670/ea967d623d200d0ff4e50afcadd7b58e/cbeff052cc78a60059b4e5182bff97db/index.m3u8
 フジ next,http://176868.cloud/79a12ae11c2f7229c96295ff247c03c7/ea967d623d200d0ff4e50afcadd7b58e/c4ae344e57abc3f74227e21d623efdce/index.m3u8
 NHK News,http://176868.cloud/63ac92a4315538c7d8770f47d2d5048b/ea967d623d200d0ff4e50afcadd7b58e/075010334560a4dfd5451288179308e0/index.m3u8
 時代劇専門チャンネル,http://176868.cloud/86adbb5d95929b1c5f052a742bfdc005/ea967d623d200d0ff4e50afcadd7b58e/a5cd83f93b7a76fb15b3dcaf4651742b/index.m3u8
 日本映画専門チャンネルHD,http://176868.cloud/f4b501aa6ef85db523cda7f2bb3a74b5/ea967d623d200d0ff4e50afcadd7b58e/a94dc4ff171555f9598acce877b23274/index.m3u8
 日本テレビ,http://176868.cloud/8c00fc2fe8040297693a50947f1345d0/ea967d623d200d0ff4e50afcadd7b58e/34aef8d1944e8c27fc656f5bf6e508c3/index.m3u8
 日テレG,http://176868.cloud/6a198dc94073caf392bfed07d123a34f/ea967d623d200d0ff4e50afcadd7b58e/be33ee0108ab359733e91b7438df9722/index.m3u8
 関西テレビ,http://176868.cloud/f9df238ccfef707ec67286334c991e03/ea967d623d200d0ff4e50afcadd7b58e/44a7fbd59f6ee80284841c66eaf7e07c/index.m3u8
 読売テレビ,http://176868.cloud/fc01493b2ae2d43c32dbd03af6dbd1cc/ea967d623d200d0ff4e50afcadd7b58e/b6991b99cfb1eb9024073872574f02ad/index.m3u8
 東映チャンネル,http://176868.cloud/9a152ace12a59719232847166197c13e/ea967d623d200d0ff4e50afcadd7b58e/3d8d3f776c154ecb1020394b2b5eb915/index.m3u8
 ホームドラマ,http://176868.cloud/fa7d592bb432e048647c69bf5731eee8/ea967d623d200d0ff4e50afcadd7b58e/85e9a6b1df7d01e39dc14538532912c8/index.m3u8
 フジテレビ,http://176868.cloud/260b6b604d69a684866599c6268bfd96/ea967d623d200d0ff4e50afcadd7b58e/686adb910be038f7692c67a09738921f/index.m3u8
 ファミリー劇場,http://176868.cloud/113d42cd0484320b1d7df709ac2e834b/ea967d623d200d0ff4e50afcadd7b58e/9b32bfeb78ef5de976e9c24de5dd2d10/index.m3u8
 テレビ東京,http://176868.cloud/548f1196c1cfc9e8a6ca79a88c56ac17/ea967d623d200d0ff4e50afcadd7b58e/717f01b45dfbd583d8734f7518260128/index.m3u8
 テレビ大阪,http://176868.cloud/b63262053ed3d075da01192af75680ea/ea967d623d200d0ff4e50afcadd7b58e/412883057a7b4dc483d022fa6bb546cd/index.m3u8
 テレビ朝日,http://176868.cloud/c5e19c777e19dac91c35b9a2b03b4b4b/ea967d623d200d0ff4e50afcadd7b58e/0f3b662ab30378dd5fb5ddd46df24a50/index.m3u8
 ディズニーチャンネル,http://176868.cloud/16a201b9eb5fc3de34b2bcc50d9eb565/ea967d623d200d0ff4e50afcadd7b58e/69890bd57523cce3c3de61c45c096ace/index.m3u8
 ディズニージュニア,http://176868.cloud/771d02bb133920ce76512ddcd37008d1/ea967d623d200d0ff4e50afcadd7b58e/e7eb89e6fdfd8c65f05adaff9f056cd9/index.m3u8
 スターチャンネル 3,http://176868.cloud/5944e7471830edc6aa95a28e7f5b44cd/ea967d623d200d0ff4e50afcadd7b58e/f0e0848dead4bbd668c55524fa553557/index.m3u8
 スターチャンネル 2,http://176868.cloud/aa7dfc01b05357bacc23373b09eaa00a/ea967d623d200d0ff4e50afcadd7b58e/0084dfe0d034bf2fdf7d69146559eb59/index.m3u8
 スターチャンネル 1,http://176868.cloud/42986be23ae161325e46216f0785c7f9/ea967d623d200d0ff4e50afcadd7b58e/d58f6cbfdf0f770db761a755499587d2/index.m3u8
 スカイ A sports,http://176868.cloud/93746e74d5fbbe4314f07539a2807251/ea967d623d200d0ff4e50afcadd7b58e/48c170b451aed34bdda1db42c24106d4/index.m3u8
 サンテレビ,http://176868.cloud/4c91e5f147881ab1a1be6085afa7d549/ea967d623d200d0ff4e50afcadd7b58e/4a17ed8e1e6101a53b6c278c5bc8a6e5/index.m3u8
 ゴルフネットワークHD,http://176868.cloud/c5857b4803554df8a16fab192fb2f050/ea967d623d200d0ff4e50afcadd7b58e/00bd69aea5b3b820b89b2533e036b7c0/index.m3u8
 キッズステーションHD,http://176868.cloud/ad987c3f7c2fce35e7c5f8bf238fde67/ea967d623d200d0ff4e50afcadd7b58e/3432b5ef57bd827f56224423918898ee/index.m3u8
 カートゥーンネットワーク,http://176868.cloud/1ec5ab1fc861d8213e7fb380c6b92bc0/ea967d623d200d0ff4e50afcadd7b58e/dc43801a2dad4e467ec5c047d364eb8f/index.m3u8
 アニマルプラネット,http://176868.cloud/0cfd86832cdb23b55f3e9042382ae1bb/ea967d623d200d0ff4e50afcadd7b58e/9c20d47c0c7de5f5ced1d41dc701bc27/index.m3u8
 アニマックス,http://176868.cloud/8f83ab8586f319e6c5786dfd218c305e/ea967d623d200d0ff4e50afcadd7b58e/106f1cb4b73b1b509fcee8c35c469e87/index.m3u8
 WOWOWライブ,http://176868.cloud/8af7d9b87cf4aee5cf78134c0757c8d1/ea967d623d200d0ff4e50afcadd7b58e/052d1e34cd4f57bc4ab6237f39ff9cb6/index.m3u8
 WOWOWシネマ,http://176868.cloud/24ad77a01df18ca46abb21a7a20e0562/ea967d623d200d0ff4e50afcadd7b58e/e5f8cf570ed8c4bf811760c42cf284b0/index.m3u8
 WOWOWプライム,http://176868.cloud/18c3cc9f3765a1078cb6ca047089b293/ea967d623d200d0ff4e50afcadd7b58e/bcd9d4f00ad2c0645e8595195040e186/index.m3u8
 TOKYO MX,http://176868.cloud/e1d5dd2a341a411b7a4746e5148282eb/ea967d623d200d0ff4e50afcadd7b58e/912a54cdb64e533fdd4d7aa247faeb69/index.m3u8
 TBSニュース,http://176868.cloud/d254f60245f17d64b25b8e26e94b44f1/ea967d623d200d0ff4e50afcadd7b58e/0ab486affb3d02fc29d0dfe28a016330/index.m3u8
 NHK総合大阪,http://176868.cloud/79d080a3dcfacf75c86064ff8cd29a2e/ea967d623d200d0ff4e50afcadd7b58e/d22dbb6c9f10d71f69ec72b19d8e68bc/index.m3u8
 NHK総合,http://176868.cloud/a7a6e9df04599b667d38ea526e937ee4/ea967d623d200d0ff4e50afcadd7b58e/44352c0521d904704e8378d0791f5b28/index.m3u8
 NHKEテレ大阪,http://176868.cloud/01210cfc86f249f1aaf4b7d42562785d/ea967d623d200d0ff4e50afcadd7b58e/d6db5ea7b1542be5808928019df5434f/index.m3u8
 NHK-Eテレ,http://176868.cloud/2b1347c90ba9d8768e4cb9cc52fa2ee8/ea967d623d200d0ff4e50afcadd7b58e/94369bd1751d10bbeb104df131fa2bd7/index.m3u8
 BSプレミアム,http://176868.cloud/e438514e154f813f50c881e0a41f541d/ea967d623d200d0ff4e50afcadd7b58e/18d7a7136ffc4faba9202ea3c46c653b/index.m3u8
 BS1,http://176868.cloud/bd5a32ba17d0d6d1f50f2ad41525d500/ea967d623d200d0ff4e50afcadd7b58e/4fa52f56bd3dd930f166d0fcff70382f/index.m3u8
 MBS毎日放送,http://176868.cloud/c21a18c0c2c456000e7d4a366712f137/ea967d623d200d0ff4e50afcadd7b58e/1a32ffde1fc7b5efb2e4e38c0de2a069/index.m3u8
 J SPORTS 4,http://176868.cloud/9c53b3a3f7cc170488ff7b1f488a721b/ea967d623d200d0ff4e50afcadd7b58e/f7458bbbc4a2b79ae0d90ae78b20ee10/index.m3u8
 J SPORTS 3,http://176868.cloud/c3dd04999d76a4e68fba155fccee0770/ea967d623d200d0ff4e50afcadd7b58e/f0b7344c2d6c8f4c50505dbe09cc4f0b/index.m3u8
 J SPORTS 2,http://176868.cloud/b2ec52b9caf1669a6a4e95dda6741c8e/ea967d623d200d0ff4e50afcadd7b58e/cd80b395768a527c5d70ea94d6deefa9/index.m3u8
 J SPORTS 1,http://176868.cloud/622ae1b6ba06b23f4686e167cf0265bd/ea967d623d200d0ff4e50afcadd7b58e/3baf5c47a4e2bcb6f6ee68fcd285e80b/index.m3u8
 IMAGICA BS,http://176868.cloud/a0640acbc84df24e0d43860f75f2d7f9/ea967d623d200d0ff4e50afcadd7b58e/87fe2975f6c443c8b28396a1d40337df/index.m3u8
 GREEN,http://176868.cloud/140eb5234ca179e620961ff691266d66/ea967d623d200d0ff4e50afcadd7b58e/97b534a45c036ddad609ac31b34efdbd/index.m3u8
 GAORA,http://176868.cloud/70e2f4f1cb10e9ed773946749ef4a901/ea967d623d200d0ff4e50afcadd7b58e/da79881796292c263b1316f9355855de/index.m3u8
 BS日テレ,http://176868.cloud/04afd283ae573420d6d16bc04bc9c4d9/ea967d623d200d0ff4e50afcadd7b58e/4622b0be68a03685270cd4845e426583/index.m3u8
 BS朝日,http://176868.cloud/558e442e578075565007481a08ea0ef5/ea967d623d200d0ff4e50afcadd7b58e/290efdf2bb627c47fbb5c1266403db4a/index.m3u8
 BSフジ,http://176868.cloud/da40bedbeb83b4e7db2174ab3351d00b/ea967d623d200d0ff4e50afcadd7b58e/ac48edf00e8b97fb60e7018bd0e42822/index.m3u8
 BSジャパン,http://176868.cloud/fec27a041d6fd93deeff4c253e161204/ea967d623d200d0ff4e50afcadd7b58e/9c22694e17438ac96b84af3750334661/index.m3u8
 BS-TBS,http://176868.cloud/fc8e959ad9cd011768cedf4113b1a1c9/ea967d623d200d0ff4e50afcadd7b58e/4efdedf697ea3c7a84ec9f160331261b/index.m3u8
 AT-X HD,http://176868.cloud/ce2b12693d041fb1e6556c37a87b33cd/ea967d623d200d0ff4e50afcadd7b58e/f628f98069acd336264f0e710b9d9576/index.m3u8
 ABCテレビ,http://176868.cloud/0825339c7b4334690b7587fe8b806bde/ea967d623d200d0ff4e50afcadd7b58e/21503d7034506393f8810bd503eeac34/index.m3u8











